name,position,company,description,linkedin_url
Carolyne Krupa,,,"Vice President and Managing Editor at Kaufman, Hall & Associates, LLC",https://www.linkedin.com/in/carolyne-krupa-429aa618
Teira Gunlock,,,"Vice President of Client Services at First Stop Health, LLC",https://www.linkedin.com/in/teiragunlock
Chuck Young,,,Vice President of Information Technology at Rainbow Hospice and Palliative Care,https://www.linkedin.com/in/chuck-young-b460b312
"Anna Carvalho, FACHE",,,Vice President for Strategic Integration at La Rabida Childrens Hospital,https://www.linkedin.com/in/anna-carvalho-fache-570131
Paul OToole,,,Vice President of Sales and Business Development at Convenient Care Plus,https://www.linkedin.com/in/paul-o-toole-2176352
"Amy Redmond, CHBME",,,"Vice President of Revenue Integrity at Innovative Healthcare Systems, Inc.",https://www.linkedin.com/in/amy-redmond-chbme-5171b319
Lisa Neuman,,,Vice President of Financial Planning at Alexian Brothers Health System,https://www.linkedin.com/in/lisa-neuman-7812198
Trace David,,,Vice President Mckesson; Board Member at Intelligent Medical Objects,https://www.linkedin.com/in/trace-david-83b64446
Perlmuter Caren,,,Vice President of Post Acute Care at Vanguard Health Chicago,https://www.linkedin.com/in/perlmuter-caren-484b6430
Michelle Di Benedetto,,,Vice President of Institutional Advancement at Infant Welfare Society of Chicago,https://www.linkedin.com/in/michelledibenedetto
Mulhollan Julie,,,Vice President of Clinical Services at Franciscan St. James Hospital,https://www.linkedin.com/in/mulhollan-julie-9bb019123
