name,position,company,description,linkedin_url
Patrick Read,,,VP of Engineering at Beam Dental,https://www.linkedin.com/in/patrick-read-7839271
Jason Waack,"VP Technology, Executive Business Consultant",Pillar Technology,"VP Technology, Executive Business Consultant",https://www.linkedin.com/in/jasonwaack
Bill Carney,"VP, Senior Manager",Citibank,"VP, Senior Manager, Global Consumer Technology - Testing",https://www.linkedin.com/in/carneybill
Bill Joseph,"VP, Product Management and Business Development",Fulcrum Software Solutions,VP Product Management at Fulcrum Software Solutions,https://www.linkedin.com/in/billjoseph
Kamal Perialwar,"Sr Data Analyst , VP",JPMorgan Chase,"Sr Data Analyst , VP at JPMorgan Chase",https://www.linkedin.com/in/kamalperialwar
Jon Schick,"Co-founder, VP Business Development",CardQuiry,VP Business Development at CardQuiry,https://www.linkedin.com/in/jonschick
"Ryan Holstine, MBA",,,VP Project Management at JPMorgan Chase & Co.,https://www.linkedin.com/in/ryanholstine
Steve Anderson,,,"VP, Acquisition Integration at LexisNexis",https://www.linkedin.com/in/stevedanderson
Chris Halvorson,"VP of Sales, B2B Integration and Supply Chain Solutions",Lightwell Inc.,"VP of Sales, B2B and Commerce",https://www.linkedin.com/in/chalvorson
Callison Steven,,,"VP, Enterprise IT at Cardinal Health",https://www.linkedin.com/in/callison-steven-8b637b11
Mike Brannan,"VP of Technology, Marketing, Partner",Centric Consulting,"VP: Technology, Marketing",https://www.linkedin.com/in/mike-brannan-435685
Nicole Gersper,VP Global Product Management,"Exceptional Innovation, Inc.",VP Global Product Management - Exceptional Innovation,https://www.linkedin.com/in/nicolegersper
"Lori Smith, PHR",,,VP of Team & Talent Development at hc1.com,https://www.linkedin.com/in/loris3
Carol Davis,,,VP of Engineering at viperks,https://www.linkedin.com/in/carolmdavis
Jill Markwell,,,VP Business Development at Jvion,https://www.linkedin.com/in/jill-markwell-7b7baa3
David Lowe,,,"VP of Communications, Mid-Ohio Chapter at HDI",https://www.linkedin.com/in/davidklowe
James Venus,VP,"Oxcyon, Inc.","VP at Oxcyon, Inc. | 440-239-8619 | jvenus@oxcyon.com",https://www.linkedin.com/in/jamesvenus
Melanie Kolp,"VP, Retirement Plans Technology Leader",Nationwide Insurance,"VP, Retirement Plans Technology Leader",https://www.linkedin.com/in/melanie-kolp-85a8b7
Michael Moore,"VP, Service Delivery Director",Huntington National Bank,"Service Delivery Director, VP: Enterprise Information Management at Huntington National Bank",https://www.linkedin.com/in/jmichaelmoore
Kevin Russo,,,VP of Technology at KEMBA Financial Credit Union,https://www.linkedin.com/in/kevinarusso
Jim Strebing,VP BA Lead IT Risk Central,JPMorgan Chase & Co.,VP Scrum Master IT Risk Central at JPMorgan Chase &amp;amp; Co.,https://www.linkedin.com/in/jim-strebing-450a566
Andres Quesada,VP Customer Experience,Beyond Hosting,VP Customer Experience | Angular Developer at Beyond Hosting,https://www.linkedin.com/in/andresmquesada
Jeremy Float,VP of Market Demand,DOmedia,"VP of Market Demand, DOmedia",https://www.linkedin.com/in/jeremyfloat
Eric Long,VP of Solutions,"JumpMind, Inc",VP of Solutions at JumpMind,https://www.linkedin.com/in/ericlong95
Jim Kerwood,VP Application Development Analyst,JP Morgan Chase,VP Global Technology at JP Morgan Chase,https://www.linkedin.com/in/jimkerwood
Jody Wunderlich,,,"VP, Product Management at iNET Interactive",https://www.linkedin.com/in/jody-wunderlich-9b28b81
"Jeff Fatseas, MBA","VP - Project & Program Management, Innovations/Strategy/Operations",JPMorgan Chase & Co.,VP - Project & Program Management Leader at JPMorgan Chase & Co.,https://www.linkedin.com/in/jeff-fatseas-mba-85a4b318
John White,,,VP of Product Strategy at Expedient,https://www.linkedin.com/in/iamjohn
Christopher Plescia,VP Brand Portfolio Delivery,L Brands,"VP Brand Portfolio Delivery, Org Change and Resource Management at L Brands",https://www.linkedin.com/in/cjp2008
Adam Weber,Co-founder // VP of Sales,Emplify - Employee Engagement,Co-founder // VP of Sales at Emplify,https://www.linkedin.com/in/meetadam
Julie Lucas,,,"VP, IT Security at Huntington National Bank",https://www.linkedin.com/in/julie-lucas-331859
Bucky Strong,,,VP - NA Manufacturing Industry at SAP,https://www.linkedin.com/in/buckystrong
Brian Nogar,Solutions Provider Executive | VP Sales | VP Services | COO | IT Service Solutions,Seeking New Opportunities,Solutions Provider Executive | VP Sales | VP Services | COO | IT Services | IT Solutions,https://www.linkedin.com/in/briannogar
Joseph Cudby,,,"VP Engineering, CISO at Kinney Group, Inc.",https://www.linkedin.com/in/jcudby
Mark Sabbagh,"VP, Business Development",Results at Hand Software,"VP, Business Development",https://www.linkedin.com/in/marksabbagh
Stephen Gongaware,"Sr. VP, Business Development","Management Science Associates, Inc.","VP, Business Development at Management Science Associates, Inc.",https://www.linkedin.com/in/stevegongaware
"Macy Bergoon, PMP, CISM",,,"VP Information Technology at ODW Logistics, Inc.",https://www.linkedin.com/in/macybergoon
Raj Narang,Business Development and Operations (VP),BSC Solutions Inc (SBA 8a Certified Company Dec 2020),"(LION, 6,000+ Direct Connects) VP - Operations and BD - BSC Solutions",https://www.linkedin.com/in/rajnarang1
Dave Bates,VP Customer Support,Reynolds & Reynolds,VP of Customer Support at Reynolds & Reynolds,https://www.linkedin.com/in/dave-bates-6858933
"Rob Megliorino, CSM","Sr. Scrum Master, Asst VP",PNC,"Sr. Scrum Master, Asst VP at PNC Bank",https://www.linkedin.com/in/megliorino
John Regal,VP of Development & Technology,OnShift,VP of Corporate Technology at OnShift,https://www.linkedin.com/in/johnregal
Ryan Mazeffa,VP Analytics,MedExpress,VP Analytics at MedExpress,https://www.linkedin.com/in/ryanmazeffa
Jerry Lowe,,,Regional VP at Sol\xc3\xbcTechnology Partners,https://www.linkedin.com/in/jerry-lowe-483573
John Eshem,VP - Technology Services,Sedgwick CMS,VP - Technical Services at Sedgwick CMS,https://www.linkedin.com/in/john-eshem-b722984
Jeff Christensen,,,VP of Products at Seegrid,https://www.linkedin.com/in/jeffmchristensen
Bryan Rayo,,,"VP Software Engineering at HelloWorld, Inc.",https://www.linkedin.com/in/bryan-rayo-1b09a82
Tina Graham PMP,VP IT Risk and Security,Huntington National Bank,VP IT Risk and Security,https://www.linkedin.com/in/tinagraham
James Kalina,VP of Business Development,ALTESO,VP of Business Development at ALTESO /MyDealerOnline.com,https://www.linkedin.com/in/james-kalina-3285421
Jon Anhold,VP Technology,SapientRazorfish,"VP, Technology - Managed Services & DevOps Capability Lead at SapientRazorfish",https://www.linkedin.com/in/jonanhold
Alan Walsh,VP Software Solution Sales North America - Financial Services Division,NCR Corporation,VP Software Solution Sales NA - Financial Services Div at NCR Corporation,https://www.linkedin.com/in/alan-walsh-9b697931
Erica Schaffel,,,VP Sales at PIXO Group,https://www.linkedin.com/in/ericaschaffel
Tom Skeen,,,VP Client Relations at Safe-T Data,https://www.linkedin.com/in/tom-skeen-05453789
Raymond Eifler,,,VP of IT at MI Bioresearch,https://www.linkedin.com/in/rayeifler
Dave Hurt,,,VP of Product and Operations at Groupmatics,https://www.linkedin.com/in/davehurt
Jude Divierte,,,"VP, Technology Director at Fahlgren Mortine",https://www.linkedin.com/in/judedivierte
Nicholas Tate,VP Engineering,Containership,VP of Engineering at ContainerShip,https://www.linkedin.com/in/nicholas-tate-72ab4a33
Tegar Harrington,,,"VP of Sales at Petrosoft, LLC",https://www.linkedin.com/in/tegar-harrington-97446433
Tom Westerlund,,,"VP, Audience Marketing at SAP",https://www.linkedin.com/in/tom-westerlund-3417071
"Michael Lamont, MSA, PMP",,,"VP Operations at Signet Accel, LLC",https://www.linkedin.com/in/michaellamont
Cody Boggs,,,VP of Information Systems at Romeo Power,https://www.linkedin.com/in/codyboggs
David Blackburn,"Co-founder, VP of Sales",4matix,Co-founder and VP Sales at 4matix,https://www.linkedin.com/in/blackburndavids
Jeff Beamsley,,,"VP Business Development at CeutiCare, Inc.",https://www.linkedin.com/in/jeffbeamsley
Mark Wise,VP Product Strategy - Professional Software,realtor.com,VP Product Strategy at realtor.com,https://www.linkedin.com/in/mark-wise-5857885
Gary Codeluppi,Senior VP Business Development and Marketing,rossgroupinc.com,Sr VP Business Development and Marketing - CommitDBA,https://www.linkedin.com/in/gary-codeluppi-5b92837
George Middlebrook,,,VP Product Management at Corporate One Federal Credit Union,https://www.linkedin.com/in/george-middlebrook-907b391
Paul Knuth,,,"VP, Retail Branch Engineering Manager at JPMorgan Chase",https://www.linkedin.com/in/paul-knuth-5619401
Steve Ficyk,,,VP Business Development at Datacore Consulting,https://www.linkedin.com/in/steveficyk
Heidi Harmon,"VP, Delivery Manager",JPMorgan Chase & Co.,"VP, Delivery Manager at JPMorgan Chase",https://www.linkedin.com/in/heidi-harmon-583a472
Mark Pollex,,,VP of Finance at Baesman,https://www.linkedin.com/in/mark-pollex-aa01492
"Scott Blankenship, PMP",,,VP of Information Technology at Pontac Equine Technologies,https://www.linkedin.com/in/scottblankenship
Steve Mitchell,"VP, Operations",JPMorgan Chase & Co.,"VP, Corporate Compliance Operations",https://www.linkedin.com/in/steve-mitchell-288bb92
Mark Bonneville,"VP, Database Management Lead",JPMorgan Chase,"VP, Database Management at JPMorgan Chase",https://www.linkedin.com/in/mark-bonneville-a738b72
Floyd Carver,,,"VP, Lead Engineer at JP Morgan Chase",https://www.linkedin.com/in/floydcarver
Qi Zhu,,,VP at Computech Inc.,https://www.linkedin.com/in/qi-zhu-03a7b61
Robert Hawkins,,,VP Engineer Lead at JPMorgan Chase & Co.,https://www.linkedin.com/in/robert-hawkins-21635312
Jeanne Keith,,,"VP, Program Manager at JPMorgan Chase & Co.",https://www.linkedin.com/in/jeannekeith
Brian Green,,,VP of Sales at InsightETE Corp,https://www.linkedin.com/in/brian-green-b091869
James Knerr,Co-Founder & VP of Development,BoothBooks LLC,"Co-Founder, VP of Development at BoothBooks",https://www.linkedin.com/in/james-knerr-18186987
Paul Braskett,,,VP - Business Operations Manager at JPMorgan Chase,https://www.linkedin.com/in/paul-braskett-b82a206
Steve Graves,VP - Global Technology,JPMorgan Chase,Global Technology VP at JPMorgan Chase,https://www.linkedin.com/in/steve-graves-7aab141
Mark Toskin,"VP, Project Manager - Mortgage Banking",JPMorgan Chase,"VP, Technology Program Manager at JPMorgan Chase",https://www.linkedin.com/in/mark-toskin-6a95311
Benerji Koneru,VP,Chase,VP,https://www.linkedin.com/in/benerji-koneru-7951194
Kevin Day,VP of Engineering,RVShare,VP of Engineering at RVshare,https://www.linkedin.com/in/kday33
Ed Chaffins,"VP, Technical Services and Quality",Emerson Commercial & Residential Solutions,"VP, Technical Services and Quality @ Emerson Commercial & Residential Solutions",https://www.linkedin.com/in/ed-chaffins-1150712
Guy Baroni,,,VP at createTank,https://www.linkedin.com/in/guy-baroni-20b15214
Phil Jarvis,"VP, IT",Thirty-One Gifts,IT Leader at Thirty-One Gifts,https://www.linkedin.com/in/pjarvis
Nicole Weidner,VP Business Development,Urban Farmer - Consultant,Business Development and Operations,https://www.linkedin.com/in/nicole-weidner-669506a
Melissa Blackburn,SVP of Operations 15 - Present & VP of Operations 14-15,2Checkout,Highly Engaged Operations Leader and Efficiency Expert,https://www.linkedin.com/in/melissagomes
Damien Dennis,,,VP Business Analyst at JPMorgan Chase,https://www.linkedin.com/in/damien-dennis-258a4414
Maha Muzumdar,"VP, Marketing",Oracle,Vice President at Oracle,https://www.linkedin.com/in/maha-muzumdar-a73113
Dave Condeni,VP Application Management Services-IBM,IBM,"IBM Vice President, Lead Account Partner, General Motors Account",https://www.linkedin.com/in/dave-condeni-1a44225
Matthew Caesar,"Senior VP, Engineering & Development",Global Tel*Link,Executive Vice President at Global Tel*Link,https://www.linkedin.com/in/matthewcaesar
Mark Brown,VP,"TowerMetriX, Inc.","Vice President Sales, EbixHealth",https://www.linkedin.com/in/mark-brown-46649325
Alyce Clark,"VP Human Resources LexisNexis, a division of Reed Elsevier",LexisNexis,Executive Vice President Human Resources LexisNexis Legal and Professional/RELX Group,https://www.linkedin.com/in/alyceclark
Heather Sarber,"VP, Finance","electronic evolutions, inc.","Vice President, Principal at electronic evolutions, inc.",https://www.linkedin.com/in/heather-sarber-a8217b11
Larry Kucera,VP Security Practice,e-Safetech Corporation,"Vice President ,CISSP",https://www.linkedin.com/in/larry-kucera-0130411
Mike Hulthen,VP SW Solutions,Motorola,"Vice President Engineering at Passport, Inc",https://www.linkedin.com/in/mike-hulthen-1a87495
Phil Hartong,VP Development,"Metasystems, Inc","Vice President, Technology at MetaSystems",https://www.linkedin.com/in/phil-hartong-7316706
James Corder,VP Learning & Leadership Development,Corder Enterprises International,Professional Technical Instructor,https://www.linkedin.com/in/corder
Susan Norton,VP of IT Business Development,United Software Group Inc.,Veteran Advocate ** Relationship Building ** Committed to Making a Difference ** B2B Partnerships,https://www.linkedin.com/in/susan-norton-b918811
John Hondroulis,"VP, Global Product Manager - Mobile Applications",J.P. Morgan,Mobile Product Manager (CSPO) / UX Architect / Digital Strategist,https://www.linkedin.com/in/jhondroulis
Scott Curtis,"Associate VP, Technology",Mindstream Interactive,AVP Technology at Mindstream Interactive,https://www.linkedin.com/in/wscottcurtis
Bengt Gregory-Brown,VP Intellectual Property Development,"Maslow Six Entertainment, Inc.","Principal Analyst at Sable Lion Ventures; Consultant at NexDefense, and SANS Institute: ICS Security",https://www.linkedin.com/in/bengtgregorybrown
Matthew Marquand,Senior Enterprise Architect - VP,Huntington National Bank,Senior Application Architect at Huntington National Bank,https://www.linkedin.com/in/matthewmarquand
Jenny Vance,Executive VP Sales,PERQ,Seeking driven SDRs to join our team!,https://www.linkedin.com/in/jennyvanceindy
John Cook,VP Information Security Education,Securable.io,Transforming your biggest cyber security risk into your biggest asset.,https://www.linkedin.com/in/j0hnc00k
Joshua Shannon,VP - Corporate Strategy,"Hypersuade, Inc.",Regional Director Sales - Professional Services at Quest Software,https://www.linkedin.com/in/shannonjoshua
Pramod Madala,"VP, Production Technology & Process Improvement",Fiserv,Production Technology & Process Improvement Executive at Fiserv,https://www.linkedin.com/in/pramod-madala-5b736811
Krishna Bobba,VP Program Development,HoloPundits,Operations Controller,https://www.linkedin.com/in/krishna-bobba-a2142243
Randy Keefer,VP Development,"About Time Software, Inc.",Information Technology Professional,https://www.linkedin.com/in/randy-keefer-3704b4
"William M. Franklin, PMP","VP, PROJECT MANAGER, AML/KYC Consent Order",JPMorgan Chase & Co.,SR. PROJECT MANAGER,https://www.linkedin.com/in/williammfranklin
Ed Breault,"VP, Marketing",Aprimo,Passionate about helping Marketers and CMOs govern and grow their digital brands.,https://www.linkedin.com/in/ed-breault-367b772
Brian Courtney,VP Development and Managed Services,Gray Matter Systems,CEO LIfeWhere - predicting home utility failures before they happen.,https://www.linkedin.com/in/briancourtney
Michael Dooley,"VP, Sales - Americas & APAC",Trifacta,Sales Executive at Trifacta,https://www.linkedin.com/in/mpdooley
Brooks Busch,VP of Sales,Springbuk\xc2\xae,"Were Hiring AEs, SDRs | DM If Interested",https://www.linkedin.com/in/brooks-busch-b3937933
Larry Kraft,"VP, Worldwide Channels & Central Sales (US)",SecureAuth Corporation,Tireless channel-centric sales leader focused on preventing the misuse of stolen credentials.,https://www.linkedin.com/in/larry-kraft-a6a355
Karin Gregory,"VP, Product",LegalSifter,Product Management @ LegalSifter,https://www.linkedin.com/in/karingregory
